"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-09-28",,,"0.00","0.0","0.0","97","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-09-29",,,"0.00","0.0","0.0","99","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-09-30",,,"0.00","0.0","0.0","100","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-01",,,"0.00","0.0","0.0","97","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-02",,,"0.00","0.0","0.0","91","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-03",,,"0.00","0.0","0.0","94","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-04",,,"0.00","0.0","0.0","93","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-05",,,"0.00","0.0","0.0","96","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-06",,,"0.00","0.0","0.0","96","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-07",,,"0.00","0.0","0.0","98","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-08",,,"0.00","0.0","0.0","97","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-09",,,"0.00","0.0","0.0","85","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-10",,,"0.00","0.0","0.0","91","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-11",,,"0.00","0.0","0.0","95","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-12",,,"0.00","0.0","0.0","93","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-13",,,"0.00","0.0","0.0","94","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-14",,,"0.00","0.0","0.0","95","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-15",,,"0.00","0.0","0.0","92","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-16",,,"0.00","0.0","0.0","96","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-17",,,"0.00","0.0","0.0","97","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-18",,,"0.00","0.0","0.0","98","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-19",,,"0.00","0.0","0.0","94","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-20",,,"0.00","0.0","0.0","86","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-21",,,"0.00","0.0","0.0","86","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-22",,,"0.00","0.0","0.0","92","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-23",,,"0.00","0.0","0.0","98","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-24",,,"0.00","0.0","0.0","97","77"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-25",,,"0.00","0.0","0.0","98","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-26",,,"0.00","0.0","0.0","95","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-27",,,"0.00","0.0","0.0","93","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-28",,,"0.00","0.0","0.0","94","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-29",,,"0.00","0.0","0.0","94","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-30",,,"0.00","0.0","0.0","87","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-10-31",,,"0.00","0.0","0.0","79","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-01",,,"0.00","0.0","0.0","83","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-02",,,"0.00","0.0","0.0","80","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-03",,,"0.00","0.0","0.0","76","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-04",,,"0.00","0.0","0.0","81","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-05",,,"0.00","0.0","0.0","81","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-06",,,"0.00","0.0","0.0","83","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-07",,,"0.00","0.0","0.0","81","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-08",,,"0.00","0.0","0.0","82","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-09",,,"0.00","0.0","0.0","85","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-10",,,"0.00","0.0","0.0","86","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-11",,,"0.00","0.0","0.0","84","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-12",,,"0.00","0.0","0.0","85","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-13",,,"0.00","0.0","0.0","87","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-14",,,"0.00","0.0","0.0","89","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-15",,,"0.00","0.0","0.0","81","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-16",,,"0.00","0.0","0.0","87","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-17",,,"0.00","0.0","0.0","83","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-18",,,"0.00","0.0","0.0","76","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-19",,,"0.00","0.0","0.0","76","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-20",,,"0.00","0.0","0.0","78","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-21",,,"0.00","0.0","0.0","82","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-22",,,"0.00","0.0","0.0","89","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-23",,,"0.00","0.0","0.0","89","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-24",,,"0.00","0.0","0.0","89","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-25",,,"0.00","0.0","0.0","88","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-26",,,"0.00","0.0","0.0","87","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-27",,,"0.00","0.0","0.0","76","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-28",,,"0.00","0.0","0.0","75","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-29",,,"0.00","0.0","0.0","69","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-11-30",,,"0.00","0.0","0.0","72","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-01",,,"0.00","0.0","0.0","81","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-02",,,"0.00","0.0","0.0","81","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-03",,,"0.00","0.0","0.0","81","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-04",,,"0.00","0.0","0.0","68","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-05",,,"0.00","0.0","0.0","67","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-06",,,"0.00","0.0","0.0","72","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-07",,,"0.00","0.0","0.0","69","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-08",,,"0.00","0.0","0.0","73","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-09",,,"0.00","0.0","0.0","76","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-10",,,"0.00","0.0","0.0","78","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-11",,,"0.00","0.0","0.0","80","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-12",,,"0.00","0.0","0.0","77","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-13",,,"0.00","0.0","0.0","78","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-14",,,"0.00","0.0","0.0","77","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-15",,,"0.00","0.0","0.0","77","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-16",,,"0.00","0.0","0.0","67","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-17",,,"0.00","0.0","0.0","69","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-18",,,"0.00","0.0","0.0","69","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-19",,,"0.00","0.0","0.0","69","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-20",,,"0.00","0.0","0.0","71","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-21",,,"0.00","0.0","0.0","58","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-22",,,"0.00","0.0","0.0","62","34"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-23",,,"0.00","0.0","0.0","64","34"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-24",,,"0.00","0.0","0.0","68","35"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-25",,,"0.00","0.0","0.0","70","36"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-26",,,"0.00","0.0","0.0","67","37"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-27",,,"0.00","0.0","0.0","73","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-28",,,"0.00","0.0","0.0","77","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-29",,,"0.00","0.0","0.0","78","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-30",,,"0.00","0.0","0.0","75","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2017-12-31",,,"0.00","0.0","0.0","70","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-01",,,"0.00","0.0","0.0","74","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-02",,,"0.00","0.0","0.0","79","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-03",,,"0.00","0.0","0.0","70","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-04",,,"0.00","0.0","0.0","79","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-05",,,"0.00","0.0","0.0","79","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-06",,,"0.00","0.0","0.0","75","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-07",,,"0.00","0.0","0.0","77","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-08",,,"0.00","0.0","0.0","75","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-09",,,"0.19","0.0","0.0","76","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-10",,,"0.00","0.0","0.0","69","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-11",,,"0.00","0.0","0.0","72","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-12",,,"0.00","0.0","0.0","75","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-13",,,"0.00","0.0","0.0","78","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-14",,,"0.00","0.0","0.0","77","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-15",,,"0.00","0.0","0.0","77","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-16",,,"0.00","0.0","0.0","76","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-17",,,"0.00","0.0","0.0","76","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-18",,,"0.00","0.0","0.0","76","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-19",,,"0.00","0.0","0.0","77","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-20",,,"0.00","0.0","0.0","66","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-21",,,"0.00","0.0","0.0","62","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-22",,,"0.00","0.0","0.0","65","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-23",,,"0.00","0.0","0.0","70","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-24",,,"0.00","0.0","0.0","75","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-25",,,"0.00","0.0","0.0","73","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-26",,,"0.00","0.0","0.0","70","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-27",,,"0.00","0.0","0.0","72","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-28",,,"0.00","0.0","0.0","80","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-29",,,"0.00","0.0","0.0","85","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-30",,,"0.00","0.0","0.0","80","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-01-31",,,"0.00","0.0","0.0","82","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-01",,,"0.00","0.0","0.0","81","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-02",,,"0.00","0.0","0.0","81","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-03",,,"0.00","0.0","0.0","85","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-04",,,"0.00","0.0","0.0","84","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-05",,,"0.00","0.0","0.0","84","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-06",,,"0.00","0.0","0.0","83","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-07",,,"0.00","0.0","0.0","80","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-08",,,"0.00","0.0","0.0","84","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-09",,,"0.00","0.0","0.0","85","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-10",,,"0.00","0.0","0.0","83","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-11",,,"0.00","0.0","0.0","73","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-12",,,"0.03","0.0","0.0","73","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-13",,,"0.00","0.0","0.0","68","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-14",,,"0.00","0.0","0.0","68","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-15",,,"0.00","0.0","0.0","69","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-16",,,"0.00","0.0","0.0","71","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-17",,,"0.00","0.0","0.0","73","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-18",,,"0.00","0.0","0.0","78","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-19",,,"0.00","0.0","0.0","65","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-20",,,"0.00","0.0","0.0","61","35"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-21",,,"0.00","0.0","0.0","62","30"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-22",,,"0.00","0.0","0.0","64","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-23",,,"0.00","0.0","0.0","62","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-24",,,"0.00","0.0","0.0","62","34"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-25",,,"0.00","0.0","0.0","67","36"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-26",,,"0.00","0.0","0.0","71","34"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-27",,,"0.00","0.0","0.0","63","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-02-28",,,"0.00","0.0","0.0","65","37"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-01",,,"0.00","0.0","0.0","69","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-02",,,"0.00","0.0","0.0","75","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-03",,,"0.00","0.0","0.0","75","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-04",,,"0.00","0.0","0.0","67","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-05",,,"0.00","0.0","0.0","73","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-06",,,"0.00","0.0","0.0","78","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-07",,,"0.00","0.0","0.0","79","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-08",,,"0.00","0.0","0.0","83","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-09",,,"0.00","0.0","0.0","86","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-10",,,"0.00","0.0","0.0","71","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-11",,,"0.00","0.0","0.0","81","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-12",,,"0.00","0.0","0.0","84","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-13",,,"0.00","0.0","0.0","85","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-14",,,"0.00","0.0","0.0","82","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-15",,,"0.00","0.0","0.0","74","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-16",,,"0.00","0.0","0.0","72","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-17",,,"0.00","0.0","0.0","72","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-18",,,"0.00","0.0","0.0","69","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-19",,,"0.00","0.0","0.0","76","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-20",,,"0.00","0.0","0.0","82","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-21",,,"0.00","0.0","0.0","86","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-22",,,"0.00","0.0","0.0","85","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-23",,,"0.00","0.0","0.0","83","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-24",,,"0.00","0.0","0.0","80","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-25",,,"0.00","0.0","0.0","74","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-26",,,"0.00","0.0","0.0","74","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-27",,,"0.00","0.0","0.0","77","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-28",,,"0.00","0.0","0.0","84","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-29",,,"0.00","0.0","0.0","91","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-30",,,"0.00","0.0","0.0","95","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-03-31",,,"0.00","0.0","0.0","95","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-01",,,"0.00","0.0","0.0","92","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-02",,,"0.00","0.0","0.0","89","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-03",,,"0.00","0.0","0.0","87","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-04",,,"0.00","0.0","0.0","90","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-05",,,"0.00","0.0","0.0","92","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-06",,,"0.00","0.0","0.0","92","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-07",,,"0.00","0.0","0.0","95","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-08",,,"0.00","0.0","0.0","94","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-09",,,"0.00","0.0","0.0","97","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-10",,,"0.00","0.0","0.0","98","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-11",,,"0.00","0.0","0.0","98","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-12",,,"0.00","0.0","0.0","83","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-13",,,"0.00","0.0","0.0","79","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-14",,,"0.00","0.0","0.0","87","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-15",,,"0.00","0.0","0.0","91","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-16",,,"0.00","0.0","0.0","83","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-17",,,"0.00","0.0","0.0","77","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-18",,,"0.00","0.0","0.0","84","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-19",,,"0.00","0.0","0.0","75","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-20",,,"0.00","0.0","0.0","84","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-21",,,"0.00","0.0","0.0","91","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-22",,,"0.00","0.0","0.0","96","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-23",,,"0.00","0.0","0.0","97","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-24",,,"0.00","0.0","0.0","99","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-25",,,"0.00","0.0","0.0","99","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-26",,,"0.00","0.0","0.0","97","71"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-27",,,"0.00","0.0","0.0","98","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-28",,,"0.00","0.0","0.0","94","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-29",,,"0.00","0.0","0.0","90","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-04-30",,,"0.00","0.0","0.0","83","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-01",,,"0.00","0.0","0.0","76","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-02",,,"0.00","0.0","0.0","76","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-03",,,"0.00","0.0","0.0","86","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-04",,,"0.00","0.0","0.0","98","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-05",,,"0.00","0.0","0.0","104","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-06",,,"0.00","0.0","0.0","106","70"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-07",,,"0.00","0.0","0.0","104","70"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-08",,,"0.00","0.0","0.0","104","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-09",,,"0.00","0.0","0.0","105","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-10",,,"0.00","0.0","0.0","104","70"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-11",,,"0.00","0.0","0.0","99","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-12",,,"0.00","0.0","0.0","86","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-13",,,"0.00","0.0","0.0","87","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-14",,,"0.00","0.0","0.0","93","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-15",,,"0.00","0.0","0.0","94","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-16",,,"0.00","0.0","0.0","99","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-17",,,"0.00","0.0","0.0","95","71"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-18",,,"0.00","0.0","0.0","93","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-19",,,"0.00","0.0","0.0","95","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-20",,,"0.00","0.0","0.0","96","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-21",,,"0.00","0.0","0.0","94","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-22",,,"0.00","0.0","0.0","89","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-23",,,"0.00","0.0","0.0","93","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-24",,,"0.00","0.0","0.0","97","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-25",,,"0.00","0.0","0.0","94","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-26",,,"0.00","0.0","0.0","87","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-27",,,"0.00","0.0","0.0","94","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-28",,,"0.00","0.0","0.0","101","70"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-29",,,"0.00","0.0","0.0","103","72"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-30",,,"0.00","0.0","0.0","100","72"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-05-31",,,"0.00","0.0","0.0","98","70"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-06-01",,,"0.00","0.0","0.0","99","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-06-02",,,"0.00","0.0","0.0","104","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2018-06-03",,,"0.00","0.0","0.0","109","73"
